ages,list_price,num_reviews,piece_count,play_star_rating,prod_desc,prod_id,prod_long_desc,review_difficulty,set_name,star_rating,theme_name,val_star_rating,country,age_group,set_number,year_released,number_of_parts,image_url
7-12,19.5078,27.0,174.0,4.5,Enjoy roaring adventures with the 3-in-1 Mighty Dinosaurs!,31058.0,"Have fun with the awesome T. rex, featuring a dark-green and beige color scheme, bright orange eyes, posable joints and head, large claws and an opening mouth with pointed teeth. Also includes the dinosaur’s prey in the form of a buildable rib cage. Rebuild this 3-in-1 LEGO® Creator Mighty Dinosaurs model to create a Triceratops or a Pterodactyl.
Features a 3-in-1 T. rex with bright orange eyes, posable joints and head, large claws and an opening mouth with pointed teeth. Also includes the dinosaur’s prey in the form of a buildable rib cage.
Check out the authentic dark-green and beige color scheme.
Stomp through the streets with the scary T. rex.
Pose the T. rex’s arms, legs, tail and head, and open its mouth to reveal ferocious teeth.
Rebuild to create other Mighty Dinosaurs.
This set includes over 170 pieces and offers an age-appropriate build and play experience for ages 7-12.
3-in-1 model: rebuilds into a Triceratops or a Pterodactyl.
T. rex measures over 4” (11cm) tall.
Triceratops measures over 3” (9cm) tall.
Pterodactyl measures over 1” (4cm) high, 7” (18cm) long and 9” (25cm) wide.",Easy,Mighty Dinosaurs,4.7,Creator 3-in-1,4.7,PT,Niños pequeños - Niños mayores,31058-1,2017.0,174.0,https://cdn.rebrickable.com/media/sets/31058-1.jpg
7-12,14.99,5.0,223.0,4.7,Create a world of scary 3-in-1 Mythical Creatures!,31073.0,"Enjoy monstrous adventures with the 3-in-1 Mythical Creatures set. Create a fire-breathing Dragon with a dark-red and yellow color scheme, large fangs, green eyes and pointed claws. This 3-in-1 children's toy also features posable legs, head, tail and wings, and rebuilds to create a Giant Spider or an axe-bearing Troll for more scary LEGO® fun.
The 3-in-1 Mythical Creatures set features a rebuildable, fire-breathing Dragon with fangs, green eyes and pointed claws, plus posable jaws, head, tail and wings.
Features a fiery dark-red and yellow color scheme.
Open the Dragon’s fiery jaws to reveal its sharp fangs and then whip its tail, fold out its wings and take to the skies.
Move the Dragon's head, legs, tail and wings to create exciting poses.
Continue the adventure with this 3-in-1 model. Rebuild the Dragon to create a scary Spider with big pincers and creepy legs, or a menacing Troll with an axe that doubles as a heavy-metal guitar.
This children's toy is suitable for ages 7-12.
Dragon measures over 3” (8cm) high, 10” (27cm) long and 6” (17cm) wide..
Giant Spider measures over 1” (4cm) high, 7” (18cm) long and 6” (17cm) wide.
Troll stands over 5” (13cm) tall.",Easy,Mythical Creatures,4.4,Creator 3-in-1,5.0,US,Niños pequeños - Niños mayores,31073-1,2018.0,223.0,https://cdn.rebrickable.com/media/sets/31073-1.jpg
7-12,17.4724,5.0,223.0,4.7,Create a world of scary 3-in-1 Mythical Creatures!,31073.0,"Enjoy monstrous adventures with the 3-in-1 Mythical Creatures set. Create a fire-breathing Dragon with a dark-red and yellow color scheme, large fangs, green eyes and pointed claws. This 3-in-1 children's toy also features posable legs, head, tail and wings, and rebuilds to create a Giant Spider or an axe-bearing Troll for more scary LEGO® fun.
The 3-in-1 Mythical Creatures set features a rebuildable, fire-breathing Dragon with fangs, green eyes and pointed claws, plus posable jaws, head, tail and wings.
Features a fiery dark-red and yellow color scheme.
Open the Dragon’s fiery jaws to reveal its sharp fangs and then whip its tail, fold out its wings and take to the skies.
Move the Dragon's head, legs, tail and wings to create exciting poses.
Continue the adventure with this 3-in-1 model. Rebuild the Dragon to create a scary Spider with big pincers and creepy legs, or a menacing Troll with an axe that doubles as a heavy-metal guitar.
This children's toy is suitable for ages 7-12.
Dragon measures over 3” (8cm) high, 10” (27cm) long and 6” (17cm) wide..
Giant Spider measures over 1” (4cm) high, 7” (18cm) long and 6” (17cm) wide.
Troll stands over 5” (13cm) tall.",Easy,Mythical Creatures,4.4,Creator 3-in-1,5.0,AU,Niños pequeños - Niños mayores,31073-1,2018.0,223.0,https://cdn.rebrickable.com/media/sets/31073-1.jpg
7-12,18.2878,5.0,223.0,4.7,Create a world of scary 3-in-1 Mythical Creatures!,31073.0,"Enjoy monstrous adventures with the 3-in-1 Mythical Creatures set. Create a fire-breathing Dragon with a dark-red and yellow color scheme, large fangs, green eyes and pointed claws. This 3-in-1 children's toy also features posable legs, head, tail and wings, and rebuilds to create a Giant Spider or an axe-bearing Troll for more scary LEGO® fun.
The 3-in-1 Mythical Creatures set features a rebuildable, fire-breathing Dragon with fangs, green eyes and pointed claws, plus posable jaws, head, tail and wings.
Features a fiery dark-red and yellow color scheme.
Open the Dragon’s fiery jaws to reveal its sharp fangs and then whip its tail, fold out its wings and take to the skies.
Move the Dragon's head, legs, tail and wings to create exciting poses.
Continue the adventure with this 3-in-1 model. Rebuild the Dragon to create a scary Spider with big pincers and creepy legs, or a menacing Troll with an axe that doubles as a heavy-metal guitar.
This children's toy is suitable for ages 7-12.
Dragon measures over 3” (8cm) high, 10” (27cm) long and 6” (17cm) wide..
Giant Spider measures over 1” (4cm) high, 7” (18cm) long and 6” (17cm) wide.
Troll stands over 5” (13cm) tall.",Easy,Mythical Creatures,4.4,Creator 3-in-1,5.0,AT,Niños pequeños - Niños mayores,31073-1,2018.0,223.0,https://cdn.rebrickable.com/media/sets/31073-1.jpg
7-12,21.9478,5.0,223.0,4.7,Create a world of scary 3-in-1 Mythical Creatures!,31073.0,"Enjoy monstrous adventures with the 3-in-1 Mythical Creatures set. Create a fire-breathing Dragon with a dark-red and yellow color scheme, large fangs, green eyes and pointed claws. This 3-in-1 children's toy also features posable legs, head, tail and wings, and rebuilds to create a Giant Spider or an axe-bearing Troll for more scary LEGO® fun.
The 3-in-1 Mythical Creatures set features a rebuildable, fire-breathing Dragon with fangs, green eyes and pointed claws, plus posable jaws, head, tail and wings.
Features a fiery dark-red and yellow color scheme.
Open the Dragon’s fiery jaws to reveal its sharp fangs and then whip its tail, fold out its wings and take to the skies.
Move the Dragon's head, legs, tail and wings to create exciting poses.
Continue the adventure with this 3-in-1 model. Rebuild the Dragon to create a scary Spider with big pincers and creepy legs, or a menacing Troll with an axe that doubles as a heavy-metal guitar.
This children's toy is suitable for ages 7-12.
Dragon measures over 3” (8cm) high, 10” (27cm) long and 6” (17cm) wide..
Giant Spider measures over 1” (4cm) high, 7” (18cm) long and 6” (17cm) wide.
Troll stands over 5” (13cm) tall.",Easy,Mythical Creatures,4.4,Creator 3-in-1,5.0,BE,Niños pequeños - Niños mayores,31073-1,2018.0,223.0,https://cdn.rebrickable.com/media/sets/31073-1.jpg
7-12,18.258,5.0,223.0,4.7,Create a world of scary 3-in-1 Mythical Creatures!,31073.0,"Enjoy monstrous adventures with the 3-in-1 Mythical Creatures set. Create a fire-breathing Dragon with a dark-red and yellow color scheme, large fangs, green eyes and pointed claws. This 3-in-1 children's toy also features posable legs, head, tail and wings, and rebuilds to create a Giant Spider or an axe-bearing Troll for more scary LEGO® fun.
The 3-in-1 Mythical Creatures set features a rebuildable, fire-breathing Dragon with fangs, green eyes and pointed claws, plus posable jaws, head, tail and wings.
Features a fiery dark-red and yellow color scheme.
Open the Dragon’s fiery jaws to reveal its sharp fangs and then whip its tail, fold out its wings and take to the skies.
Move the Dragon's head, legs, tail and wings to create exciting poses.
Continue the adventure with this 3-in-1 model. Rebuild the Dragon to create a scary Spider with big pincers and creepy legs, or a menacing Troll with an axe that doubles as a heavy-metal guitar.
This children's toy is suitable for ages 7-12.
Dragon measures over 3” (8cm) high, 10” (27cm) long and 6” (17cm) wide..
Giant Spider measures over 1” (4cm) high, 7” (18cm) long and 6” (17cm) wide.
Troll stands over 5” (13cm) tall.",Easy,Mythical Creatures,4.4,Creator 3-in-1,5.0,CH,Niños pequeños - Niños mayores,31073-1,2018.0,223.0,https://cdn.rebrickable.com/media/sets/31073-1.jpg
7-12,19.152,5.0,223.0,4.7,Create a world of scary 3-in-1 Mythical Creatures!,31073.0,"Enjoy monstrous adventures with the 3-in-1 Mythical Creatures set. Create a fire-breathing Dragon with a dark-red and yellow color scheme, large fangs, green eyes and pointed claws. This 3-in-1 children's toy also features posable legs, head, tail and wings, and rebuilds to create a Giant Spider or an axe-bearing Troll for more scary LEGO® fun.
The 3-in-1 Mythical Creatures set features a rebuildable, fire-breathing Dragon with fangs, green eyes and pointed claws, plus posable jaws, head, tail and wings.
Features a fiery dark-red and yellow color scheme.
Open the Dragon’s fiery jaws to reveal its sharp fangs and then whip its tail, fold out its wings and take to the skies.
Move the Dragon's head, legs, tail and wings to create exciting poses.
Continue the adventure with this 3-in-1 model. Rebuild the Dragon to create a scary Spider with big pincers and creepy legs, or a menacing Troll with an axe that doubles as a heavy-metal guitar.
This children's toy is suitable for ages 7-12.
Dragon measures over 3” (8cm) high, 10” (27cm) long and 6” (17cm) wide..
Giant Spider measures over 1” (4cm) high, 7” (18cm) long and 6” (17cm) wide.
Troll stands over 5” (13cm) tall.",Easy,Mythical Creatures,4.4,Creator 3-in-1,5.0,CZ,Niños pequeños - Niños mayores,31073-1,2018.0,223.0,https://cdn.rebrickable.com/media/sets/31073-1.jpg
7-12,18.2878,5.0,223.0,4.7,Create a world of scary 3-in-1 Mythical Creatures!,31073.0,"Enjoy monstrous adventures with the 3-in-1 Mythical Creatures set. Create a fire-breathing Dragon with a dark-red and yellow color scheme, large fangs, green eyes and pointed claws. This 3-in-1 children's toy also features posable legs, head, tail and wings, and rebuilds to create a Giant Spider or an axe-bearing Troll for more scary LEGO® fun.
The 3-in-1 Mythical Creatures set features a rebuildable, fire-breathing Dragon with fangs, green eyes and pointed claws, plus posable jaws, head, tail and wings.
Features a fiery dark-red and yellow color scheme.
Open the Dragon’s fiery jaws to reveal its sharp fangs and then whip its tail, fold out its wings and take to the skies.
Move the Dragon's head, legs, tail and wings to create exciting poses.
Continue the adventure with this 3-in-1 model. Rebuild the Dragon to create a scary Spider with big pincers and creepy legs, or a menacing Troll with an axe that doubles as a heavy-metal guitar.
This children's toy is suitable for ages 7-12.
Dragon measures over 3” (8cm) high, 10” (27cm) long and 6” (17cm) wide..
Giant Spider measures over 1” (4cm) high, 7” (18cm) long and 6” (17cm) wide.
Troll stands over 5” (13cm) tall.",Easy,Mythical Creatures,4.4,Creator 3-in-1,5.0,DE,Niños pequeños - Niños mayores,31073-1,2018.0,223.0,https://cdn.rebrickable.com/media/sets/31073-1.jpg
7-12,15.6,5.0,223.0,4.7,Create a world of scary 3-in-1 Mythical Creatures!,31073.0,"Enjoy monstrous adventures with the 3-in-1 Mythical Creatures set. Create a fire-breathing Dragon with a dark-red and yellow color scheme, large fangs, green eyes and pointed claws. This 3-in-1 children's toy also features posable legs, head, tail and wings, and rebuilds to create a Giant Spider or an axe-bearing Troll for more scary LEGO® fun.
The 3-in-1 Mythical Creatures set features a rebuildable, fire-breathing Dragon with fangs, green eyes and pointed claws, plus posable jaws, head, tail and wings.
Features a fiery dark-red and yellow color scheme.
Open the Dragon’s fiery jaws to reveal its sharp fangs and then whip its tail, fold out its wings and take to the skies.
Move the Dragon's head, legs, tail and wings to create exciting poses.
Continue the adventure with this 3-in-1 model. Rebuild the Dragon to create a scary Spider with big pincers and creepy legs, or a menacing Troll with an axe that doubles as a heavy-metal guitar.
This children's toy is suitable for ages 7-12.
Dragon measures over 3” (8cm) high, 10” (27cm) long and 6” (17cm) wide..
Giant Spider measures over 1” (4cm) high, 7” (18cm) long and 6” (17cm) wide.
Troll stands over 5” (13cm) tall.",Easy,Mythical Creatures,4.4,Creator 3-in-1,5.0,DN,Niños pequeños - Niños mayores,31073-1,2018.0,223.0,https://cdn.rebrickable.com/media/sets/31073-1.jpg
7-12,18.2878,5.0,223.0,4.7,Create a world of scary 3-in-1 Mythical Creatures!,31073.0,"Enjoy monstrous adventures with the 3-in-1 Mythical Creatures set. Create a fire-breathing Dragon with a dark-red and yellow color scheme, large fangs, green eyes and pointed claws. This 3-in-1 children's toy also features posable legs, head, tail and wings, and rebuilds to create a Giant Spider or an axe-bearing Troll for more scary LEGO® fun.
The 3-in-1 Mythical Creatures set features a rebuildable, fire-breathing Dragon with fangs, green eyes and pointed claws, plus posable jaws, head, tail and wings.
Features a fiery dark-red and yellow color scheme.
Open the Dragon’s fiery jaws to reveal its sharp fangs and then whip its tail, fold out its wings and take to the skies.
Move the Dragon's head, legs, tail and wings to create exciting poses.
Continue the adventure with this 3-in-1 model. Rebuild the Dragon to create a scary Spider with big pincers and creepy legs, or a menacing Troll with an axe that doubles as a heavy-metal guitar.
This children's toy is suitable for ages 7-12.
Dragon measures over 3” (8cm) high, 10” (27cm) long and 6” (17cm) wide..
Giant Spider measures over 1” (4cm) high, 7” (18cm) long and 6” (17cm) wide.
Troll stands over 5” (13cm) tall.",Easy,Mythical Creatures,4.4,Creator 3-in-1,5.0,ES,Niños pequeños - Niños mayores,31073-1,2018.0,223.0,https://cdn.rebrickable.com/media/sets/31073-1.jpg
7-12,21.899,5.0,223.0,4.7,Create a world of scary 3-in-1 Mythical Creatures!,31073.0,"Enjoy monstrous adventures with the 3-in-1 Mythical Creatures set. Create a fire-breathing Dragon with a dark-red and yellow color scheme, large fangs, green eyes and pointed claws. This 3-in-1 children's toy also features posable legs, head, tail and wings, and rebuilds to create a Giant Spider or an axe-bearing Troll for more scary LEGO® fun.
The 3-in-1 Mythical Creatures set features a rebuildable, fire-breathing Dragon with fangs, green eyes and pointed claws, plus posable jaws, head, tail and wings.
Features a fiery dark-red and yellow color scheme.
Open the Dragon’s fiery jaws to reveal its sharp fangs and then whip its tail, fold out its wings and take to the skies.
Move the Dragon's head, legs, tail and wings to create exciting poses.
Continue the adventure with this 3-in-1 model. Rebuild the Dragon to create a scary Spider with big pincers and creepy legs, or a menacing Troll with an axe that doubles as a heavy-metal guitar.
This children's toy is suitable for ages 7-12.
Dragon measures over 3” (8cm) high, 10” (27cm) long and 6” (17cm) wide..
Giant Spider measures over 1” (4cm) high, 7” (18cm) long and 6” (17cm) wide.
Troll stands over 5” (13cm) tall.",Easy,Mythical Creatures,4.4,Creator 3-in-1,5.0,FI,Niños pequeños - Niños mayores,31073-1,2018.0,223.0,https://cdn.rebrickable.com/media/sets/31073-1.jpg
7-12,18.2878,5.0,223.0,4.7,Create a world of scary 3-in-1 Mythical Creatures!,31073.0,"Enjoy monstrous adventures with the 3-in-1 Mythical Creatures set. Create a fire-breathing Dragon with a dark-red and yellow color scheme, large fangs, green eyes and pointed claws. This 3-in-1 children's toy also features posable legs, head, tail and wings, and rebuilds to create a Giant Spider or an axe-bearing Troll for more scary LEGO® fun.
The 3-in-1 Mythical Creatures set features a rebuildable, fire-breathing Dragon with fangs, green eyes and pointed claws, plus posable jaws, head, tail and wings.
Features a fiery dark-red and yellow color scheme.
Open the Dragon’s fiery jaws to reveal its sharp fangs and then whip its tail, fold out its wings and take to the skies.
Move the Dragon's head, legs, tail and wings to create exciting poses.
Continue the adventure with this 3-in-1 model. Rebuild the Dragon to create a scary Spider with big pincers and creepy legs, or a menacing Troll with an axe that doubles as a heavy-metal guitar.
This children's toy is suitable for ages 7-12.
Dragon measures over 3” (8cm) high, 10” (27cm) long and 6” (17cm) wide..
Giant Spider measures over 1” (4cm) high, 7” (18cm) long and 6” (17cm) wide.
Troll stands over 5” (13cm) tall.",Easy,Mythical Creatures,4.4,Creator 3-in-1,5.0,FR,Niños pequeños - Niños mayores,31073-1,2018.0,223.0,https://cdn.rebrickable.com/media/sets/31073-1.jpg
7-12,18.186,5.0,223.0,4.7,Create a world of scary 3-in-1 Mythical Creatures!,31073.0,"Enjoy monstrous adventures with the 3-in-1 Mythical Creatures set. Create a fire-breathing Dragon with a dark-red and yellow color scheme, large fangs, green eyes and pointed claws. This 3-in-1 children's toy also features posable legs, head, tail and wings, and rebuilds to create a Giant Spider or an axe-bearing Troll for more scary LEGO® fun.
The 3-in-1 Mythical Creatures set features a rebuildable, fire-breathing Dragon with fangs, green eyes and pointed claws, plus posable jaws, head, tail and wings.
Features a fiery dark-red and yellow color scheme.
Open the Dragon’s fiery jaws to reveal its sharp fangs and then whip its tail, fold out its wings and take to the skies.
Move the Dragon's head, legs, tail and wings to create exciting poses.
Continue the adventure with this 3-in-1 model. Rebuild the Dragon to create a scary Spider with big pincers and creepy legs, or a menacing Troll with an axe that doubles as a heavy-metal guitar.
This children's toy is suitable for ages 7-12.
Dragon measures over 3” (8cm) high, 10” (27cm) long and 6” (17cm) wide..
Giant Spider measures over 1” (4cm) high, 7” (18cm) long and 6” (17cm) wide.
Troll stands over 5” (13cm) tall.",Easy,Mythical Creatures,4.4,Creator 3-in-1,5.0,GB,Niños pequeños - Niños mayores,31073-1,2018.0,223.0,https://cdn.rebrickable.com/media/sets/31073-1.jpg
7-12,18.2878,5.0,223.0,4.7,Create a world of scary 3-in-1 Mythical Creatures!,31073.0,"Enjoy monstrous adventures with the 3-in-1 Mythical Creatures set. Create a fire-breathing Dragon with a dark-red and yellow color scheme, large fangs, green eyes and pointed claws. This 3-in-1 children's toy also features posable legs, head, tail and wings, and rebuilds to create a Giant Spider or an axe-bearing Troll for more scary LEGO® fun.
The 3-in-1 Mythical Creatures set features a rebuildable, fire-breathing Dragon with fangs, green eyes and pointed claws, plus posable jaws, head, tail and wings.
Features a fiery dark-red and yellow color scheme.
Open the Dragon’s fiery jaws to reveal its sharp fangs and then whip its tail, fold out its wings and take to the skies.
Move the Dragon's head, legs, tail and wings to create exciting poses.
Continue the adventure with this 3-in-1 model. Rebuild the Dragon to create a scary Spider with big pincers and creepy legs, or a menacing Troll with an axe that doubles as a heavy-metal guitar.
This children's toy is suitable for ages 7-12.
Dragon measures over 3” (8cm) high, 10” (27cm) long and 6” (17cm) wide..
Giant Spider measures over 1” (4cm) high, 7” (18cm) long and 6” (17cm) wide.
Troll stands over 5” (13cm) tall.",Easy,Mythical Creatures,4.4,Creator 3-in-1,5.0,IE,Niños pequeños - Niños mayores,31073-1,2018.0,223.0,https://cdn.rebrickable.com/media/sets/31073-1.jpg
7-12,18.2878,5.0,223.0,4.7,Create a world of scary 3-in-1 Mythical Creatures!,31073.0,"Enjoy monstrous adventures with the 3-in-1 Mythical Creatures set. Create a fire-breathing Dragon with a dark-red and yellow color scheme, large fangs, green eyes and pointed claws. This 3-in-1 children's toy also features posable legs, head, tail and wings, and rebuilds to create a Giant Spider or an axe-bearing Troll for more scary LEGO® fun.
The 3-in-1 Mythical Creatures set features a rebuildable, fire-breathing Dragon with fangs, green eyes and pointed claws, plus posable jaws, head, tail and wings.
Features a fiery dark-red and yellow color scheme.
Open the Dragon’s fiery jaws to reveal its sharp fangs and then whip its tail, fold out its wings and take to the skies.
Move the Dragon's head, legs, tail and wings to create exciting poses.
Continue the adventure with this 3-in-1 model. Rebuild the Dragon to create a scary Spider with big pincers and creepy legs, or a menacing Troll with an axe that doubles as a heavy-metal guitar.
This children's toy is suitable for ages 7-12.
Dragon measures over 3” (8cm) high, 10” (27cm) long and 6” (17cm) wide..
Giant Spider measures over 1” (4cm) high, 7” (18cm) long and 6” (17cm) wide.
Troll stands over 5” (13cm) tall.",Easy,Mythical Creatures,4.4,Creator 3-in-1,5.0,IT,Niños pequeños - Niños mayores,31073-1,2018.0,223.0,https://cdn.rebrickable.com/media/sets/31073-1.jpg
7-12,21.9478,5.0,223.0,4.7,Create a world of scary 3-in-1 Mythical Creatures!,31073.0,"Enjoy monstrous adventures with the 3-in-1 Mythical Creatures set. Create a fire-breathing Dragon with a dark-red and yellow color scheme, large fangs, green eyes and pointed claws. This 3-in-1 children's toy also features posable legs, head, tail and wings, and rebuilds to create a Giant Spider or an axe-bearing Troll for more scary LEGO® fun.
The 3-in-1 Mythical Creatures set features a rebuildable, fire-breathing Dragon with fangs, green eyes and pointed claws, plus posable jaws, head, tail and wings.
Features a fiery dark-red and yellow color scheme.
Open the Dragon’s fiery jaws to reveal its sharp fangs and then whip its tail, fold out its wings and take to the skies.
Move the Dragon's head, legs, tail and wings to create exciting poses.
Continue the adventure with this 3-in-1 model. Rebuild the Dragon to create a scary Spider with big pincers and creepy legs, or a menacing Troll with an axe that doubles as a heavy-metal guitar.
This children's toy is suitable for ages 7-12.
Dragon measures over 3” (8cm) high, 10” (27cm) long and 6” (17cm) wide..
Giant Spider measures over 1” (4cm) high, 7” (18cm) long and 6” (17cm) wide.
Troll stands over 5” (13cm) tall.",Easy,Mythical Creatures,4.4,Creator 3-in-1,5.0,LU,Niños pequeños - Niños mayores,31073-1,2018.0,223.0,https://cdn.rebrickable.com/media/sets/31073-1.jpg
7-12,22.087,5.0,223.0,4.7,Create a world of scary 3-in-1 Mythical Creatures!,31073.0,"Enjoy monstrous adventures with the 3-in-1 Mythical Creatures set. Create a fire-breathing Dragon with a dark-red and yellow color scheme, large fangs, green eyes and pointed claws. This 3-in-1 children's toy also features posable legs, head, tail and wings, and rebuilds to create a Giant Spider or an axe-bearing Troll for more scary LEGO® fun.
The 3-in-1 Mythical Creatures set features a rebuildable, fire-breathing Dragon with fangs, green eyes and pointed claws, plus posable jaws, head, tail and wings.
Features a fiery dark-red and yellow color scheme.
Open the Dragon’s fiery jaws to reveal its sharp fangs and then whip its tail, fold out its wings and take to the skies.
Move the Dragon's head, legs, tail and wings to create exciting poses.
Continue the adventure with this 3-in-1 model. Rebuild the Dragon to create a scary Spider with big pincers and creepy legs, or a menacing Troll with an axe that doubles as a heavy-metal guitar.
This children's toy is suitable for ages 7-12.
Dragon measures over 3” (8cm) high, 10” (27cm) long and 6” (17cm) wide..
Giant Spider measures over 1” (4cm) high, 7” (18cm) long and 6” (17cm) wide.
Troll stands over 5” (13cm) tall.",Easy,Mythical Creatures,4.4,Creator 3-in-1,5.0,NO,Niños pequeños - Niños mayores,31073-1,2018.0,223.0,https://cdn.rebrickable.com/media/sets/31073-1.jpg
7-12,21.9478,5.0,223.0,4.7,Create a world of scary 3-in-1 Mythical Creatures!,31073.0,"Enjoy monstrous adventures with the 3-in-1 Mythical Creatures set. Create a fire-breathing Dragon with a dark-red and yellow color scheme, large fangs, green eyes and pointed claws. This 3-in-1 children's toy also features posable legs, head, tail and wings, and rebuilds to create a Giant Spider or an axe-bearing Troll for more scary LEGO® fun.
The 3-in-1 Mythical Creatures set features a rebuildable, fire-breathing Dragon with fangs, green eyes and pointed claws, plus posable jaws, head, tail and wings.
Features a fiery dark-red and yellow color scheme.
Open the Dragon’s fiery jaws to reveal its sharp fangs and then whip its tail, fold out its wings and take to the skies.
Move the Dragon's head, legs, tail and wings to create exciting poses.
Continue the adventure with this 3-in-1 model. Rebuild the Dragon to create a scary Spider with big pincers and creepy legs, or a menacing Troll with an axe that doubles as a heavy-metal guitar.
This children's toy is suitable for ages 7-12.
Dragon measures over 3” (8cm) high, 10” (27cm) long and 6” (17cm) wide..
Giant Spider measures over 1” (4cm) high, 7” (18cm) long and 6” (17cm) wide.
Troll stands over 5” (13cm) tall.",Easy,Mythical Creatures,4.4,Creator 3-in-1,5.0,NL,Niños pequeños - Niños mayores,31073-1,2018.0,223.0,https://cdn.rebrickable.com/media/sets/31073-1.jpg
7-12,21.2929,5.0,223.0,4.7,Create a world of scary 3-in-1 Mythical Creatures!,31073.0,"Enjoy monstrous adventures with the 3-in-1 Mythical Creatures set. Create a fire-breathing Dragon with a dark-red and yellow color scheme, large fangs, green eyes and pointed claws. This 3-in-1 children's toy also features posable legs, head, tail and wings, and rebuilds to create a Giant Spider or an axe-bearing Troll for more scary LEGO® fun.
The 3-in-1 Mythical Creatures set features a rebuildable, fire-breathing Dragon with fangs, green eyes and pointed claws, plus posable jaws, head, tail and wings.
Features a fiery dark-red and yellow color scheme.
Open the Dragon’s fiery jaws to reveal its sharp fangs and then whip its tail, fold out its wings and take to the skies.
Move the Dragon's head, legs, tail and wings to create exciting poses.
Continue the adventure with this 3-in-1 model. Rebuild the Dragon to create a scary Spider with big pincers and creepy legs, or a menacing Troll with an axe that doubles as a heavy-metal guitar.
This children's toy is suitable for ages 7-12.
Dragon measures over 3” (8cm) high, 10” (27cm) long and 6” (17cm) wide..
Giant Spider measures over 1” (4cm) high, 7” (18cm) long and 6” (17cm) wide.
Troll stands over 5” (13cm) tall.",Easy,Mythical Creatures,4.4,Creator 3-in-1,5.0,NZ,Niños pequeños - Niños mayores,31073-1,2018.0,223.0,https://cdn.rebrickable.com/media/sets/31073-1.jpg
7-12,20.2971,5.0,223.0,4.7,Create a world of scary 3-in-1 Mythical Creatures!,31073.0,"Enjoy monstrous adventures with the 3-in-1 Mythical Creatures set. Create a fire-breathing Dragon with a dark-red and yellow color scheme, large fangs, green eyes and pointed claws. This 3-in-1 children's toy also features posable legs, head, tail and wings, and rebuilds to create a Giant Spider or an axe-bearing Troll for more scary LEGO® fun.
The 3-in-1 Mythical Creatures set features a rebuildable, fire-breathing Dragon with fangs, green eyes and pointed claws, plus posable jaws, head, tail and wings.
Features a fiery dark-red and yellow color scheme.
Open the Dragon’s fiery jaws to reveal its sharp fangs and then whip its tail, fold out its wings and take to the skies.
Move the Dragon's head, legs, tail and wings to create exciting poses.
Continue the adventure with this 3-in-1 model. Rebuild the Dragon to create a scary Spider with big pincers and creepy legs, or a menacing Troll with an axe that doubles as a heavy-metal guitar.
This children's toy is suitable for ages 7-12.
Dragon measures over 3” (8cm) high, 10” (27cm) long and 6” (17cm) wide..
Giant Spider measures over 1” (4cm) high, 7” (18cm) long and 6” (17cm) wide.
Troll stands over 5” (13cm) tall.",Easy,Mythical Creatures,4.4,Creator 3-in-1,5.0,PL,Niños pequeños - Niños mayores,31073-1,2018.0,223.0,https://cdn.rebrickable.com/media/sets/31073-1.jpg
7-12,18.2878,5.0,223.0,4.7,Create a world of scary 3-in-1 Mythical Creatures!,31073.0,"Enjoy monstrous adventures with the 3-in-1 Mythical Creatures set. Create a fire-breathing Dragon with a dark-red and yellow color scheme, large fangs, green eyes and pointed claws. This 3-in-1 children's toy also features posable legs, head, tail and wings, and rebuilds to create a Giant Spider or an axe-bearing Troll for more scary LEGO® fun.
The 3-in-1 Mythical Creatures set features a rebuildable, fire-breathing Dragon with fangs, green eyes and pointed claws, plus posable jaws, head, tail and wings.
Features a fiery dark-red and yellow color scheme.
Open the Dragon’s fiery jaws to reveal its sharp fangs and then whip its tail, fold out its wings and take to the skies.
Move the Dragon's head, legs, tail and wings to create exciting poses.
Continue the adventure with this 3-in-1 model. Rebuild the Dragon to create a scary Spider with big pincers and creepy legs, or a menacing Troll with an axe that doubles as a heavy-metal guitar.
This children's toy is suitable for ages 7-12.
Dragon measures over 3” (8cm) high, 10” (27cm) long and 6” (17cm) wide..
Giant Spider measures over 1” (4cm) high, 7” (18cm) long and 6” (17cm) wide.
Troll stands over 5” (13cm) tall.",Easy,Mythical Creatures,4.4,Creator 3-in-1,5.0,PT,Niños pequeños - Niños mayores,31073-1,2018.0,223.0,https://cdn.rebrickable.com/media/sets/31073-1.jpg
